title,website_url,source,grades_or_ages,prices_mentioned,description
"Evaluators, Testers, and Tutors",https://heav.org/resources/counselors-testers-and-tutors/,HEAV,Grades PreK-12,Free,"HEAV has compiled a resource list of Virginia homeschool evaluators, testers and tutors. Find the specialty services near your nearest locale."
Transcript Service,https://heav.org/resources/online-homeschool-transcript-service/,HEAV,Grades 9-12,Contact for pricing,Online homeschool transcript service available through Homeschool Educators Association of Virginia. Transcript service is available to our members under our membership plans.
Homeschooling in Virginia,https://heav.org/high-school-mentor-program/,HEAV,Grades 9-12,Contact for pricing,"Encouraging, equipping, and empowering Virginia homeschool parents and protecting homeschool freedoms for 43 years."
College Scholarships,https://heav.org/college-scholarships/,HEAV,Grades 9-12,Free,College scholarships are available for high school homeschooled students. We encourage students to apply today.
Homeschool Graduation,https://heav.org/graduation/,HEAV,Grades 9-12,Contact for pricing,The Virginia Homeschool Graduation takes place each year on Saturday at the HEAV convention. Celebrate this milestone in your student's life!
Homeschool Sports,https://heav.org/homeschool-sports/,HEAV,Grades 6-18,Contact for pricing,"Listing of Virginia and national homeschool sports associations. Includes homeschool football, basketball and more."
Member Benefits,https://heav.org/member-benefits-preview/,HEAV,Grades PreK-12,Free,"Your membership support helps HEAV meet the ever-increasing needs of Virginia's homeschool families AND benefits your family! As a member, you will receive"
"Evaluator, Tester & Tutor Application",https://heav.org/evaluator-tester-tutor-application/,HEAV,Grades PreK-12,$100/year,"Let people know about your services and products! With nearly 60,000 homeschoolers in Virginia, the homeschool market is one you don’t want to miss. Parents"
Certified Tutor Option,https://heav.org/virginia-homeschool-laws/certified-tutor-option-tutors/certified-tutor-option/,HEAV,Grades PreK-12,Contact for pricing,Virginia homeschoolers have many options when it comes to providing evidence of progress. One option is having a certified tutor teach your child.
Exhibitor Information,https://heav.org/convention/exhibitor-information/,HEAV,Grades PreK-12,Contact for pricing,"To help make our exhibitors successful in their endeavors, we carefully review each vendor's products and services to avoid duplication of vendor types and"
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
HSLDA,https://heav.org/joinrenew/hslda/,HEAV,Grades PreK-12,Contact for pricing,Join HSLDA for your peace of mind.
Parents of Preschoolers,https://heav.org/convention/parents-of-preschoolers-attend-free/,HEAV,Grades PreK-12,Contact for pricing,"Wondering if homeschooling is an option for your preschooler? Come to the Virginia Homeschool Convention FREE on June 6 -8. 2024, at the Great Richmond Convention Center."
Opportunities,https://heav.org/about-heav/opportunities/,HEAV,Grades PreK-12,Contact for pricing,"Current full-time and part-time available positions. Also, many volunteer opportunities for Home Educators Association of Virginia."
Virginia Department of Education,https://heav.org/virginia-homeschool-laws/virginia-department-of-education/,HEAV,Grades PreK-12,Contact for pricing,Virginia homeschool statistics and contact information for local school board and superintendents are available here.
Homeschool Incident Communications,https://heav.org/virginia-homeschool-laws/homeschool-incidents/,HEAV,Grades PreK-12,Contact for pricing,Virginia homeschool incidents by district are detailed to keep you informed of pertinent facts throughout your homeschooling locale and community.
Huge Exhibit Hall Only At The Virginia Homeschool Convention,https://heav.org/convention/exhibit-hall/,HEAV,Grades PreK-12,Contact for pricing,Our exhibit hall has hundreds of vendors and sponsors at the HEAV Convention. Come visit them in the exhibit hall at this year's 42nd convention.
Convention Speakers,https://heav.org/convention/convention-speakers/,HEAV,Grades PreK-12,Contact for pricing,"Come listen to our 2026 Annual HEAV Virginia Homeschool Convention speakers! Join us at our 43nd convention in June 4-6, 2026!"
Common Core,https://heav.org/virginia-homeschool-laws/common-core/,HEAV,Grades PreK-12,Contact for pricing,"We are on the verge of a major shift in education. New federal education standards, known as the Common Core Standards Initiative, will impact every child."
Access to Public School Systems,https://heav.org/virginia-homeschool-laws/access-to-public-school-systems/,HEAV,Grades PreK-12,Contact for pricing,"Some public school districts will allow non-public students to take classes on a part-time basis. However, local school boards may grant or deny public school access."
Used Curriculum Sale,https://heav.org/convention/used-curriculum-sale/,HEAV,Grades PreK-12,Contact for pricing,"HEAV's mega used curriculum sale will be featured at our annual Convention on June 9 to 11, 2022! Come and pick up your curriculum at great discounted prices!"
Convention Schedule,https://heav.org/convention/schedule/,HEAV,Grades PreK-12,Contact for pricing,The 2026 HEAV Convention schedule is finally here! Find out when and where your favorite speakers are in the homeschool workshops schedule.
Leader Luncheon,https://heav.org/convention/leader-luncheon/,HEAV,Grades PreK-12,Contact for pricing,"Leader luncheon, only at HEAV Convention!"
Child Protection,https://heav.org/virginia-homeschool-laws/child-protection/,HEAV,Grades PreK-12,Contact for pricing,"All parents, as well as homeschooling parents and leaders, must be alert to abuse or neglect in order to protect those who cannot protect themselves."
Homeschool Special Needs Conference,https://heav.org/convention/special-needs-track/,HEAV,Grades PreK-12,Contact for pricing,Homeschooling a struggling learner? Come to a full day of workshops for special needs students. Only at the Virginia Homeschool Convention!
Add-Ons for Parents,https://heav.org/convention/parents/,HEAV,Grades PreK-12,Contact for pricing,"Parents, where would we be without you? There's something for everyone at HEAV's Annual Virginia Homeschool convention."
Children's Program,https://heav.org/convention/children-and-teens/childrens-program/,HEAV,Grades PreK-12,Contact for pricing,"The Children's Program is full of great activities, bible memory, music, exciting games, and a wonderful presentation. Come join us all three days!"
Children And Teens At The Convention,https://heav.org/convention/children-and-teens/,HEAV,Grades PreK-12,Contact for pricing,"There's something for everyone, especially children and teens, at HEAV's Annual Virginia Homeschool convention."
"Welcome, Pastor!",https://heav.org/convention/welcome-pastor/,HEAV,Grades PreK-12,Contact for pricing,"As home educators, we have a common interest in strengthening families. We would love to share the vision of home education with you and for your church."
FREE Workshops Thursday Afternoon,https://heav.org/convention/free-workshops-begin-homeschool/,HEAV,Grades PreK-12,Contact for pricing,Considering homeschooling or just getting started? Free workshops at the convention give you information you need to decide--and get started!
Convention Parking,https://heav.org/convention/convention-parking/,HEAV,Grades PreK-12,Contact for pricing,"Convention parking, maps, and GRCC information."
Black Homeschool Families,https://heav.org/convention/black-homeschool/,HEAV,Grades PreK-12,Contact for pricing,Join us on Thursday at the convention for a lively discussion on the freedoms and differences we find in our homeschool journeys. This reception will be a fantastic opportunity to build meaningful connections with other families.
Hispanic Sessions,https://heav.org/convention/hispanic-homeschool-convention/,HEAV,Grades PreK-12,Contact for pricing,Returning to the convention this year! Hispanic homeschool How-to-Begin sessions. Join us for FREE at all three workshops and bring your friends!
Choosing Standardized Tests,https://heav.org/virginia-homeschool-laws/testing/resources/choosing-standardized-tests/,HEAV,Grades PreK-12,Contact for pricing,"Standardized test publishers regulate their tests to protect the reliability of their norms. Therefore, they don't sell to the public, including homeschoolers."
Homeschool College & Career Fair,https://heav.org/convention/college-fair/,HEAV,Grades PreK-12,Contact for pricing,"More than 30 colleges are participating in this year's homeschool college fair at the Annual Virginia Homeschool Convention in Richmond on June 11-13, 2020"
Convention Hotels,https://heav.org/convention/hotels/,HEAV,Grades PreK-12,Contact for pricing,Hotels near the Greater Convention Center of Richmond are coordinated with HEAV and room block reservations are given for the June convention.
Convention Photography Program,https://heav.org/convention/convention-photography/,HEAV,Grades PreK-12,Contact for pricing,Learn and practice photography hands-on!
Music Competition,https://heav.org/convention/children-and-teens/music-competition/,HEAV,Grades PreK-12,Contact for pricing,"Once again, the Music Competition will be held in June at the HEAV Homeschool Convention in Richmond. Prize and award presentations will follow the competition."
Driver Education,https://heav.org/virginia-homeschool-laws/drivers-education/,HEAV,Grades PreK-12,Contact for pricing,"Get driver's education information for Virginia homeschoolers,learn about parent taught behind-the-wheel laws, and find approved driver's education courses."
Volunteer at the Convention,https://heav.org/convention/volunteering-at-the-convention/,HEAV,Grades PreK-12,Contact for pricing,The convention would love your help! You can volunteer in many needed areas. We couldn't have convention without our wonderful volunteers!
Free Homeschool Magazine,https://heav.org/resources/the-virginia-home-educator/,HEAV,Grades PreK-12,Contact for pricing,Receive a free subscription to the Virginia Home Educator magazine today! A quarterly magazine full of encouraging articles for homeschooling families in Virginia!
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2014-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Convention Event App,https://heav.org/convention/event-app/,HEAV,Grades PreK-12,Contact for pricing,Download the convention event app here!
Young Entrepreneurs,https://heav.org/convention/young-entrepreneurs/,HEAV,Grades PreK-12,Contact for pricing,"Be sure to visit Young Entrepreneurs in the Exhibit Hall at the convention on June 4 to 6, and encourage tomorrow's leaders...today!"
Military Reception,https://heav.org/convention/military-reception/,HEAV,Grades PreK-12,Contact for pricing,"A FREE reception honors homeschooling members of the military. All active and retired military personnel, spouses, and minor children are welcome!"
"CLT, PSAT, AP, and SAT",https://heav.org/virginia-homeschool-laws/testing/sat-homeschool/,HEAV,Grades PreK-12,Contact for pricing,"Homeschool families and students often have questions about the SAT, and how it works for those who are not attending a traditional school. This guide will provide an overview of what homeschoolers need to know when it comes to the PSAT, AP, and SAT tests, including registration, preparation materials, and testing day "
Teen Program,https://heav.org/convention/children-and-teens/convention-teen-program/,HEAV,Grades PreK-12,Contact for pricing,HEAV’s 2025 Convention Teen Program is presented by Jonathan Brush and Unbound. Training young adults to thrive!
About HEAV,https://heav.org/about-heav/,HEAV,Grades PreK-12,Contact for pricing,Home Educators Association of Virginia has been equipping and encouraging homeschool parents and protecting homeschooling freedom since 1983. Learn about HEAV!
Online Programs,https://heav.org/resources/curriculum/online-programs/,HEAV,Grades PreK-12,Contact for pricing,Discover online programs for your homeschool for ease of education and quality disciplines.
Curriculum Description,https://heav.org/notice-of-intent/curriculum-description/,HEAV,Grades PreK-12,Contact for pricing,Filing a Notice of Intent is not too difficult for most parents except for one required item—a curriculum description. Here's how to fulfill this requirement.
Thank You To Our Sponsors!,https://heav.org/events/leadership-conference/,HEAV,Grades PreK-12,Contact for pricing,"Experience our LeaderLife Leadership Conference this year! Founded in 2011, it continues to grow and connect successful homeschool leaders!"
Events,https://heav.org/events/,HEAV,Grades PreK-12,Contact for pricing,"What to do for fun, education, and inspiration: Conferences, field trips, conventions, and other homeschool events."
Speaker Application Process,https://heav.org/convention/speaker-application-process/,HEAV,Grades PreK-12,Contact for pricing,We will consider speaker and workshop applications for the June HEAV Virginia Homeschool Convention. Please include all of these items in your application.
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/children-and-teens/chess-championships/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
Testing Resources,https://heav.org/virginia-homeschool-laws/testing/resources/,HEAV,Grades PreK-12,Contact for pricing,Here are great homeschool testing resources for helping you prepare your children for the testing that is required for homeschoolers by Virginia Law.
Homeschool Legislative Updates,https://heav.org/virginia-homeschool-laws/legislative-updates/,HEAV,Grades PreK-12,Contact for pricing,HEAV's Homeschool Legislative Updates archives--all about Virginia Homeschool Law!
Art of Marriage LIVE,https://heav.org/convention/vertical-marriage/,HEAV,Grades PreK-12,Contact for pricing,Art of Marriage LIVE at the 42nd Annual HEAV Convention. Your Marriage. God's Masterpiece. Please join us!
Stay Up to Date!,https://heav.org/resources/news-alerts/,HEAV,Grades PreK-12,Contact for pricing,Keep up to date with some of the issues that affect your right to educate your children at home in Virginia.
Children’s Program Volunteers,https://heav.org/convention/children-and-teens/childrens-program/childrens-program-volunteers/,HEAV,Grades PreK-12,Contact for pricing,Calling All volunteers! Get all the information you need to volunteer for the HEAV Annual Virginia Homeschool Convention Children's Program.
Dissection: Anatomy of a Shark,https://heav.org/convention/children-and-teens/science-lab/,HEAV,Grades PreK-12,Contact for pricing,A hands-on dissection science lab for middle and high school-aged children. Only at the Annual Virginia Homeschool Convention in Richmond.
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/children-and-teens/art-class/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/children-and-teens/chess-classes/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
Geology Mineral Class,https://heav.org/convention/geology-mineral-class/,HEAV,Grades PreK-12,Contact for pricing,"Explore the geology class, Mineral Mayhem, only at the 42nd HEAV Convention this year with Dr. Marcus Ross!"
Homeschooling in Virginia,https://heav.org/events/discover-homeschool/,HEAV,Grades PreK-12,Contact for pricing,"Encouraging, equipping, and empowering Virginia homeschool parents and protecting homeschool freedoms for 43 years."
Virginia Military Homeschoolers,https://heav.org/resources/virginia-military-homeschoolers/,HEAV,Grades PreK-12,Contact for pricing,Homeschooling while your service is on the move? MHA assists you with the unique challenges for homeschooling families in the military. Learn how to navigate
Art,https://heav.org/resources/curriculum/art/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching art at home.
GED,https://heav.org/virginia-homeschool-laws/ged/,HEAV,Grades PreK-12,Contact for pricing,The Virginia law explained regarding high school equivalency test (formerly the GED) for homeschool students.
Used Homeschool Curriculum Dealers,https://heav.org/resources/curriculum/used-homeschool-curriculum-dealers/,HEAV,Grades PreK-12,Contact for pricing,Find where to purchase used curriculum.
Navigating the Used-Curriculum Route,https://heav.org/resources/curriculum/navigating-used-curriculum-route/,HEAV,Grades PreK-12,Contact for pricing,"Buying used curriculum is sort of like taking a shortcut when I drive: if I am familiar with the area through which I’m being re-routed, I can save some time;"
Foreign Language,https://heav.org/resources/curriculum/foreign-language/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching foreign languages at home.
Grammar,https://heav.org/resources/curriculum/grammar/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching grammar at home.
Handwriting,https://heav.org/resources/curriculum/handwriting/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching handwriting at home.
History and Geography,https://heav.org/resources/curriculum/history-and-geography/,HEAV,Grades PreK-12,Contact for pricing,Joy Hakim's books use an ancient teaching method: STORYTELLING. Today it is known as narrative nonfiction.
Literature,https://heav.org/resources/curriculum/literature/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching literature at home.
Logic and Thinking Skills,https://heav.org/resources/curriculum/logicthinking-skills/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching logic at home.
Math,https://heav.org/resources/curriculum/math/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching math at home.
Packaged Curricula and Correspondence Programs,https://heav.org/resources/curriculum/packaged-curriculacorrespondence-programs/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching with packaged curricula and correspondence programs at home.
Phonics and Beginning Reading,https://heav.org/resources/curriculum/phonics-beginning-reading/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching phonics at home.
Homeschool Preschool,https://heav.org/resources/curriculum/homeschool-preschool/,HEAV,Grades PreK-12,Contact for pricing,Discover how to homeschool preschool with some of the best resources preschool activities for learning through a play curriculum.
Buying Used Curriculum Wisely,https://heav.org/resources/curriculum/buying-used-curriculum-wisely/,HEAV,Grades PreK-12,Contact for pricing,What you need to know about buying used curriculum.
Music,https://heav.org/resources/curriculum/music/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching music at home.
Unit Studies,https://heav.org/resources/curriculum/unit-studies/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching with unit studies at home.
Science,https://heav.org/resources/curriculum/science/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching science at home.
Gearing Up for Assessments,https://heav.org/virginia-homeschool-laws/testing/preparation/gearing-up-for-assessments-2/,HEAV,Grades PreK-12,Contact for pricing,"To put it into perspective, however, think of annual assessments as a tool similar to the bathroom scale. Just as the bathroom scale doesn't reflect the"
Virginia Homeschool Teacher Discounts,https://heav.org/joinrenew/virginia-homeschool-teacher-discounts/,HEAV,Grades PreK-12,Contact for pricing,Virginia homeschool teacher discounts available when you use your HEAV member Teacher ID card. These businesses usually extend discounts to homeschoolers.
Writing and Composition,https://heav.org/resources/curriculum/writingcomposition/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching writing and compositions at home.
Assessment,https://heav.org/virginia-homeschool-laws/testing/essential-learning-objectives-quick-assessment/,HEAV,Grades PreK-12,Contact for pricing,Proper Assessment Provides a Strong Beginning
Homeschool Curricula,https://heav.org/resources/curriculum/,HEAV,Grades PreK-12,Contact for pricing,"Trying to figure out which curriculum to use? This is the place to start, we designed this page to help you wade through the multitude of choices!"
Buy It Here!,https://heav.org/convention/buy-it-here/,HEAV,Grades PreK-12,Contact for pricing,Buy It Here! Buy from our exhibitors and you can enter for chance to win free goods through our wonderful exhibitors and sponsors. Check us out!
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/children-and-teens/writing-clinic/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/fun-music-ministry-opportunity/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
Virginia Homeschool Update,https://heav.org/resources/virginia-homeschool-update/,HEAV,Grades PreK-12,Contact for pricing,"The Virginia Homeschool Update is a free, weekly e-newsletter for Virginia homeschoolers. Find out about homeschool and educational activities across Virginia."
Checklist for a Successful Field Trip,https://heav.org/events/field-trips/checklist-for-a-successful-field-trip/,HEAV,Grades PreK-12,Contact for pricing,Use this checklist for a successful homeschool field trip!
Work Permit FAQ,https://heav.org/virginia-homeschool-laws/work-permit-faq/,HEAV,Grades PreK-12,Contact for pricing,Know the regulations of this homeschooling option.
Virginia Homeschool Law,https://heav.org/virginia-homeschool-laws/,HEAV,Grades PreK-12,Contact for pricing,All homeschoolers across the Commonwealth should know how to comply with the Virginia homeschool laws according to the homeschool statute.
Homeschool Resource Helps,https://heav.org/resources/,HEAV,Grades PreK-12,Contact for pricing,"Resources to help you homeschool! Information about testing, workshops, the homeschool convention and much more!"
Secular/Neutral,https://heav.org/resources/curriculum/secular-neutral/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for secular/neutral homeschool.
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/children-and-teens/teen-program-i-elect/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
2026 Virginia Homeschool Convention | HEAV,https://heav.org/convention/high-school-and-beyond/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
Conversations and Panels,https://heav.org/convention/conversations-panels/,HEAV,Grades PreK-12,Contact for pricing,What is your focus to achieve freedom in homeschooling with your unique family makeup? Come listen to our conversations and panel of specialists.
Spelling and Vocabulary,https://heav.org/resources/curriculum/spellingvocabulary/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching spelling and vocabulary at home.
Mentor Moms Volunteer Form,https://heav.org/resources/mentor-moms/,HEAV,Grades PreK-12,Contact for pricing,"A Mentor Mom will be part of a supportive community that will connect with, equip, and encourage the next generation of families homeschooling through high school."
2026 Virginia Homeschool Convention | HEAV,https://heav.org/about-heav/ucs-tech/,HEAV,Grades PreK-12,Contact for pricing,"The biggest and best Homeschool Convention in Virginia, with 135+ exhibitors, 30+ speakers, College Fair, Special-Needs Conference, and more!"
Homeschool Evaluations,https://heav.org/virginia-homeschool-laws/testing/resources/evaluations/,HEAV,Grades PreK-12,Contact for pricing,Evaluations tend to be less stressful than standardized tests because they are much more informal (usually an interview style) and nothing is timed. They are
Virginia Homeschool Manual,https://heav.org/resources/the-virginia-homeschool-manual/,HEAV,Grades PreK-12,Contact for pricing,The Virginia Homeschool Manual is the most complete single reference on home education in Virginia. It will help you homeschool from pre-school to college!
Virginia Field Trips,https://heav.org/events/field-trips/,HEAV,Grades PreK-12,Contact for pricing,Homeschool families LOVE field trips! Find special events and locations to supplement your educational studies.
Curricula Concepts for Homeschoolers,https://heav.org/resources/curriculum/curricula-concepts-for-homeschoolers/,HEAV,Grades PreK-12,Contact for pricing,Curricula options abound for Virginia homeschoolers! Use this assessment to help find the right curriculum for your child.
Immunization Laws,https://heav.org/virginia-homeschool-laws/explanation-of-immunization-laws/,HEAV,Grades PreK-12,Contact for pricing,Virginia Immunization Laws and how they affect homeschoolers
Field Trips: Pack Some Questions with That Lunch!,https://heav.org/events/field-trips/field-trips-pack-some-questions-with-that-lunch/,HEAV,Grades PreK-12,Contact for pricing,When we prepare for field trips let's not forget to prepare for learning.
Unit Studies: Flexible Learning Tools,https://heav.org/resources/the-virginia-home-educator/unit-studies-flexible-learning-tools/,HEAV,Grades PreK-12,Contact for pricing,- by Amanda Bennett
Testing FAQ,https://heav.org/virginia-homeschool-laws/testing/testing-faq/,HEAV,Grades PreK-12,Contact for pricing,Information on what Virginia laws says about testing for homeschoolers. What are your options? How to prepare for the tests? Get the answers to these questions!
Religious Exemption Demystified,https://heav.org/virginia-homeschool-laws/religious-exemption-demystified/,HEAV,Grades PreK-12,Contact for pricing,"A religious exemption is for parents who have sincere convictions against sending their children to school. As homeschooling continues to grow, so does religious exemption."
Physical Education,https://heav.org/resources/curriculum/physical-education/,HEAV,Grades PreK-12,Contact for pricing,Discover resources for teaching physical education at home.
Preparation,https://heav.org/virginia-homeschool-laws/testing/preparation/,HEAV,Grades PreK-12,Contact for pricing,"Tips, encouragement, and practice for the big day"
Achieving Peak Performance,https://heav.org/virginia-homeschool-laws/testing/resources/achieving-peak-performance/,HEAV,Grades PreK-12,Contact for pricing,Why wait until testing day to find out if you have covered the right stuff? If you'd like to know what your child's performance may be on a standardized test
Sharpen Your Testing Skills,https://heav.org/virginia-homeschool-laws/testing/preparation/sharpen-your-testing-skills/,HEAV,Grades PreK-12,Contact for pricing,Testing Preparation
Administering a Test to Homeschoolers,https://heav.org/virginia-homeschool-laws/testing/resources/administering-a-test-homeschool/,HEAV,Grades PreK-12,Contact for pricing,Here are some important guidelines to follow when administering a test to your child. Following these guidelines will both help you obtain more accurate
Interpreting Test Scores,https://heav.org/virginia-homeschool-laws/testing/interpreting-test-scores/,HEAV,Grades PreK-12,Contact for pricing,"It’s important to prepare your student to take a standardized achievement test, but interpreting test scores is just as important."
Testing Tips,https://heav.org/virginia-homeschool-laws/testing/preparation/testing-tips/,HEAV,Grades PreK-12,Contact for pricing,by Benita Howell
Bible and Character,https://heav.org/resources/curriculum/biblecharacter-training/,HEAV,Grades PreK-12,Contact for pricing,Bible Curriculum and Character Training
Virginia Homeschool Law,https://heav.org/virginia-homeschool-laws/comparison-of-educational-options-in-virginia/,HEAV,Grades PreK-12,Contact for pricing,All homeschoolers across the Commonwealth should know how to comply with the Virginia homeschool laws according to the homeschool statute.
Virtual Schools,https://heav.org/virginia-homeschool-laws/virtual-schools/,HEAV,Grades PreK-12,Contact for pricing,Know the implications and outcomes of the virtual schools educational option.
Legislative Summaries,https://heav.org/virginia-homeschool-laws/legislative-information/legislative-summaries/2008-legislative-summary/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Common Core Change : Part One,https://heav.org/virginia-homeschool-laws/common-core/common-core-change-part-one/,HEAV,Grades PreK-12,Contact for pricing,"We are on the verge of a major shift in education. New common core changes are coming, and federal education standards, known as the Common Core Standards Initiative, will impact every child."
Legislative Summaries,https://heav.org/virginia-homeschool-laws/certified-tutor-option-tutors/certified-tutor-provision-clarified-by-court/,HEAV,Grades PreK-12,Contact for pricing,"Nine years of legislative summaries for bills affecting homeschooling in Virginia. For current information or background information, it's all here."
Virginia Homeschool Law,https://heav.org/virginia-homeschool-laws/virginia-law-faqs/,HEAV,Grades PreK-12,Contact for pricing,All homeschoolers across the Commonwealth should know how to comply with the Virginia homeschool laws according to the homeschool statute.
Jury Duty and Virginia Homeschoolers,https://heav.org/virginia-homeschool-laws/jury-duty-and-virginia-homeschoolers/,HEAV,Grades PreK-12,Contact for pricing,The Virginia law explained regarding homeschoolers and jury duty
Update Event Submission Form,https://heav.org/events/event-submission-form/,HEAV,Grades PreK-12,Contact for pricing,"Share an event with the homeschool community by submitting it to our weekly newsletter. We compile information for publication at least two weeks prior to the send-out date, so please submit items as early as possible (preferably one month in advance). HEAV reserves the right to accept or reject any material submitted."
"High School Students: Testing, Testing, One, Two, Three",https://heav.org/virginia-homeschool-laws/testing/sat-homeschool/high-school-students-testing-testing-one-two-three/,HEAV,Grades PreK-12,Contact for pricing,Highschool student testing and tutor information.
Religious Exemption Study,https://heav.org/virginia-homeschool-laws/religious-exemption-study/,HEAV,Grades PreK-12,Contact for pricing,A 2019 study shows that Virginia homeschoolers who file under the Virginia religious exemption statute score well above public school averages on standardized tests.
Homeschool Transcript Service: Q&A,https://heav.org/resources/online-homeschool-transcript-service/homeschool-transcript-service-qa/,HEAV,Grades PreK-12,Contact for pricing,Frequently asked questions about HEAV's transcript service.
