title,website_url,source,grades_or_ages,prices_mentioned,description
1st Grade Science,https://learningstore.k12.com/products/science-1,K12 (Stride),1St Grade,$200.00-$610.00,"1st Grade Science brings science to life through virtual lab investigations, interactive lessons, and engaging e-books, with optional hands-on activities to enhance learning and spark curiosity. The course begins with an introduction to what science is and how scientists study the world. Students then explore plant and"
1st Grade Social Studies,https://learningstore.k12.com/products/social-studies-1,K12 (Stride),1St Grade,$200.00-$600.00,"1st Grade Social Studies introduces students to a range of social studies topics, including physical and human geography, history, U.S. symbols and celebrations, citizenship, and basic economics. Students learn about the locations, characteristics, resources, and cultures of the world and their own community. They e xp"
2nd Grade Art,https://learningstore.k12.com/products/art-2,K12 (Stride),2Nd Grade,$200.00-$630.00,"2nd Grade Art introduces its students to the world of art and architecture. Students explore paintings and sculptures, both realistic and abstract, and learn how artists use lines, shapes, colors, patterns, textures, and forms in portrait, landscape, and still life artworks. Students take a journey through art forms fr"
2nd Grade English Language Arts,https://learningstore.k12.com/products/english-language-arts-2,K12 (Stride),2Nd Grade,$200.00-$730.00,"2nd Grade English Language Arts includes two courses— ELA 2 and Phonics 2 —that provide a comprehensive approach to literacy. The program integrates reading, writing, grammar, word study (including vocabulary and spelling), and handwriting into one cohesive learning experience. ELA 2 is organized into 12 thematic units"
2nd Grade Fitness and Health,https://learningstore.k12.com/products/fitness-and-health-2,K12 (Stride),2Nd Grade,$200.00-$600.00,"2nd Grade Fitness and Health continues to help students build foundational health and fitness skills. Students learn about common illnesses and diseases and how to prevent them, explore ways to manage emotions, build friendships, and make safe, healthy choices. Lessons cover goal setting, mental health and wellness, bu"
2nd Grade Math,https://learningstore.k12.com/products/math-2,K12 (Stride),2Nd Grade,$200.00-$650.00,"2nd Grade Math deepens students’ mathematical understanding through engaging lessons that balance conceptual learning with skill mastery . The course combines rich content with individualized practice, interactive games, and offline activities, providing multiple ways to learn and apply new concepts. Students explore n"
2nd Grade Music,https://learningstore.k12.com/products/music-2,K12 (Stride),2Nd Grade,$200.00-$600.00,"2nd Grade Music offers a variety of learning activities that include singing, dancing, body percussion, and authentic sound recordings to explore and build foundational musical skills. The course is organized into six units: Rhythm and Melody, Notation and Form, Singing and Timbre, Instruments and Families, Expression "
2nd Grade Science,https://learningstore.k12.com/products/science-2,K12 (Stride),2Nd Grade,$200.00-$610.00,"2nd Grade Science brings science to life through virtual lab investigations, interactive lessons, and engaging e-books, with optional hands-on activities to enhance learning and spark curiosity. Students explore science and engineering practices while studying topics such as matter and its interactions, changes to the "
2nd Grade Social Studies,https://learningstore.k12.com/products/social-studies-2,K12 (Stride),2Nd Grade,$200.00-$600.00,"2nd Grade Social Studies provides a broad introduction to social studies and builds a foundation for future learning. Students develop map skills, using features such as scale, direction, and location to read maps and draw conclusions. These skills are applied to explore the physical and human features of their communi"
3rd Grade Art,https://learningstore.k12.com/products/art-3,K12 (Stride),3Rd Grade,$200.00-$630.00,"3rd Grade Art introduces students to art and architecture from the 1400s through the 1700s. Students build on their understanding of the elements of art and principles of design—including form, texture, pattern, contrast, and balance—while exploring artworks from Europe, Asia, Africa, and the Americas. They draw, paint"
3rd Grade English Language Arts,https://learningstore.k12.com/products/english-language-arts-3,K12 (Stride),3Rd Grade,$200.00-$650.00,"3rd Grade English Language Arts provides a comprehensive approach to literacy to connect reading, writing, grammar, vocabulary, and spelling into one integrated program. Dedicated time for keyboarding and cursive practice is also included. The course is organized into 14 units, including two assessment units. Each unit"
3rd Grade Fitness and Health,https://learningstore.k12.com/products/fitness-and-health-3,K12 (Stride),3Rd Grade,$200.00-$600.00,"3rd Grade Fitness and Health helps students engage in physical activity while developing the knowledge and skills needed to live a healthy life. Students learn about the benefits of regular physical activity and the importance of physical fitness. Each day, students participate in 30 minutes of physical activity , prac"
3rd Grade Health,https://learningstore.k12.com/products/health-3,K12 (Stride),3Rd Grade,$200.00-$600.00,"3rd Grade Health introduces students to healthy and unhealthy behaviors, how to create plans for wellness, and the importance of family in supporting a healthy lifestyle. The course builds the knowledge and skills students need for a healthy life . Students learn about good hygiene and protecting sensory organs, select"
3rd Grade Math,https://learningstore.k12.com/products/math-3,K12 (Stride),3Rd Grade,$200.00-$650.00,"3rd Grade Math helps students strengthen their number sense and problem-solving skills through engaging lessons, interactive practice, and hands-on activities. Designed to deepen understanding and build mastery , the course combines digital tools, independent practice, and games to make learning math fun and meaningful"
3rd Grade Music,https://learningstore.k12.com/products/music-3,K12 (Stride),3Rd Grade,$200.00-$600.00,"3rd Grade Music offers a variety of learning activities that include singing, dancing, body percussion, and authentic sound recordings to explore and build foundational musical skills. The course is organized into six units: Introduction to Musical Creativity, Exploring Musical Performance, Responding to Music, Interdi"
3rd Grade Physical Education,https://learningstore.k12.com/products/physical-education-3,K12 (Stride),3Rd Grade,$200.00-$600.00,"3rd Grade Physical Education introduces students to a variety of fitness activities through online reading, demonstrational animations, and hands-on practice. Lessons focus on proper form, execution, rules of games, good sportsmanship, and understanding what it means to be physically fit. Students participate in daily "
3rd Grade Science,https://learningstore.k12.com/products/science-3,K12 (Stride),3Rd Grade,$200.00-$620.00,"3rd Grade Science brings science to life through virtual lab investigations, interactive lessons, and engaging e-books, with optional hands-on activities to enhance learning and spark curiosity. Students explore science and engineering practices while studying topics such as organisms, the environment, weather, climate"
3rd Grade Social Studies,https://learningstore.k12.com/products/social-studies-3,K12 (Stride),3Rd Grade,$200.00-$600.00,"3rd Grade Social Studies helps students explore the world around them through a variety of social studies concepts and topics. Students use map skills to understand different types of maps and examine how people adapt to various climates and natural resources. They study the regions of the United States, focusing on ph"
4th Grade American Studies,https://learningstore.k12.com/products/american-studies-4,K12 (Stride),4Th Grade,$200.00-$600.00,"4th Grade American Studies invites students to explore the geography, history, economics, and civics of the United States. The course blends hands-on activities, research, and critical thinking to help students understand their country and its role in the world. Students begin with geography, learning to read and inter"
4th Grade Art,https://learningstore.k12.com/products/art-4,K12 (Stride),4Th Grade,$200.00-$630.00,"4th Grade Art introduces students to the art and architecture of early America through the modern era. Students deepen their understanding of the elements of art and principles of design—including form, texture, pattern, contrast, and balance—while exploring Colonial American pieces and modern artworks that spark new f"
4th Grade English Language Arts,https://learningstore.k12.com/products/english-language-arts-4,K12 (Stride),4Th Grade,$200.00-$680.00,"4th Grade English Language Arts provides a comprehensive approach to literacy, connecting reading, writing, grammar, vocabulary, and spelling into one integrated program. Dedicated time for keyboarding and cursive practice is also included. The course is organized into 12 units. Each unit features workshops that focus "
4th Grade Fitness and Health,https://learningstore.k12.com/products/fitness-and-health-4,K12 (Stride),4Th Grade,$200.00-$600.00,"4th Grade Fitness and Health helps students engage in physical activity while developing the knowledge and skills needed to explore what it means to live a healthy life . Students learn about the benefits of regular physical activity and the importance of physical fitness. Each day, students participate in 30 minutes o"
4th Grade Health,https://learningstore.k12.com/products/health-4,K12 (Stride),4Th Grade,$200.00-$600.00,"4th Grade Health teaches students about all aspects of personal health, including how to handle emergencies and stay safe . Students explore topics such as diseases, medicines, unhealthy substances, the consequences of substance abuse, refusal skills, and how to respond to peer pressure . The course concludes with a un"
4th Grade Math,https://learningstore.k12.com/products/math-4,K12 (Stride),4Th Grade,$200.00-$640.00,"4th Grade Math builds on students’ foundational math skills and helps them develop confident, independent problem-solving . The course combines guided instruction, independent practice, games, and hands-on activities to strengthen both conceptual understanding and skill mastery. Students focus on operations with whole "
4th Grade Music,https://learningstore.k12.com/products/music-4,K12 (Stride),4Th Grade,$200.00-$600.00,"4th Grade Music offers a variety of learning activities that include singing, dancing, body percussion, and authentic sound recordings that explore and build foundational musical skills. The course is organized into six units: Introduction to Music Fundamentals, Musical Creativity and Expression, Developing Performance"
4th Grade Physical Education,https://learningstore.k12.com/products/physical-education-4,K12 (Stride),4Th Grade,$200.00-$600.00,"4th Grade Physical Education helps students build on previously learned skills through a variety of fitness activities, online reading, animations, and hands-on practice. Lessons focus on proper form, execution of skills, game rules, good sportsmanship, and understanding what it means to be physically fit. Students par"
4th Grade Science,https://learningstore.k12.com/products/science-4,K12 (Stride),4Th Grade,$200.00-$620.00,"4th Grade Science brings science to life through virtual lab investigations, interactive lessons, and engaging e-books, with optional hands-on activities to enhance learning and spark curiosity. Students explore science and engineering practices while studying topics such as energy, waves, information transfer, plant a"
5th Grade Early American History,https://learningstore.k12.com/products/early-american-history-5,K12 (Stride),5Th Grade,$200.00-$610.00,"5th Grade Early American History invites students to step back in time and discover how America took shape. In this 5th-grade course, students explore the origins and growth of the United States through an engaging study of history, geography, economics, and government. Beginning with Indigenous cultures and continuing"
5th Grade English Language Arts,https://learningstore.k12.com/products/english-language-arts-5,K12 (Stride),5Th Grade,$200.00-$650.00,"5th Grade English Language Arts provides a comprehensive approach to literacy, connecting reading, writing, grammar, vocabulary, and spelling into one integrated program. Dedicated time for keyboarding and cursive practice is also included. The course is organized into 12 units. Each unit features workshops that focus "
5th Grade Fitness and Health,https://learningstore.k12.com/products/fitness-and-health-5,K12 (Stride),5Th Grade,$200.00-$600.00,"5th Grade Fitness and Health helps students engage in physical activity while developing the knowledge and skills needed to explore what it means to live a healthy life. Students learn about the benefits of regular physical activity and the importance of physical fitness. Each day, students participate in 30 minutes of"
5th Grade Health,https://learningstore.k12.com/products/health-5,K12 (Stride),5Th Grade; 4Th Grade,$200.00-$600.00,"5th Grade Health teaches students how to recognize healthy behaviors and promote them in themselves and others. The course builds on the knowledge gained in 4th grade and introduces concepts such as nutritional needs, avoiding drugs, alcohol, and tobacco, self-esteem and stress management, and understanding and prevent"
5th Grade History of the United States,https://learningstore.k12.com/products/history-of-the-united-states,K12 (Stride),5Th Grade,$200.00-$630.00,"5th Grade History of the United States explores U.S. history, geography, economics, and government, highlighting how physical and cultural characteristics have shaped the nation’s origins, growth, and development. Topics include Indigenous cultures, European exploration, colonization and settlement, the American Revolu"
5th Grade Math,https://learningstore.k12.com/products/math-5,K12 (Stride),5Th Grade,$200.00-$640.00,"5th Grade Math helps students build confidence and fluency as they explore more advanced math concepts. The course combines engaging instruction with hands-on activities , games, and independent practice to promote both conceptual understanding and mastery. Students expand their understanding of operations with fractio"
5th Grade Modern American History,https://learningstore.k12.com/products/modern-american-history-5,K12 (Stride),5Th Grade,$200.00-$630.00,"5th Grade Modern American History introduces students to important events, people, and movements that shaped the United States from the 1800s to the present . Students explore U.S. history, geography, economics, and government while learning how physical and cultural characteristics influenced the nation’s growth and d"
5th Grade Music,https://learningstore.k12.com/products/music-5,K12 (Stride),5Th Grade,$200.00-$600.00,"5th Grade Music offers a variety of learning activities that include singing, dancing, body percussion, and authentic sound recordings to explore and build musical skills. The course is organized into six units: Advanced Melodic and Harmonic Studies, Rhythmic Complexity and Percussion Skills, Music History and Apprecia"
5th Grade Physical Education,https://learningstore.k12.com/products/physical-education-5,K12 (Stride),5Th Grade,$200.00-$600.00,"5th Grade Physical Education helps students develop the knowledge and skills needed to make positive fitness decisions and stay active, safe, and informed as they grow. Lessons and activities introduce key aspects of physical health and fitness, focusing on learning new skills and maintaining an active lifestyle . Stud"
5th Grade Science,https://learningstore.k12.com/products/science-5,K12 (Stride),5Th Grade,$200.00-$610.00,"5th Grade Science brings science to life through virtual lab investigations, interactive lessons, and engaging e-books, with optional hands-on activities to enhance learning and spark curiosity. Students explore science and engineering practices while studying topics such as matter, organisms, ecosystems, Earth's syste"
6th Grade Earth Science,https://learningstore.k12.com/products/earth-science,K12 (Stride),6Th Grade,$100.00-$600.00,"6th Grade Earth Science builds on students’ natural curiosity about the world around them. By exploring geological history, fascinating landforms, the oceans and atmosphere, and recent discoveries about the universe, the course helps students connect science to their everyday lives . Students investigate topics such as"
6th Grade Health,https://learningstore.k12.com/products/health-6,K12 (Stride),6Th Grade,$100.00-$350.00,"6th Grade Health helps students develop the knowledge and skills they need to make healthy decisions to stay active, safe, and informed as they grow into teenagers and adults. The course covers key areas of health, including physical, social, emotional, and mental well-being. Students explore topics such as the renal a"
6th Grade Intensive Reading,https://learningstore.k12.com/products/intensive-reading-6,K12 (Stride),6Th Grade,$100.00-$600.00,"6th Grade Intensive Reading is designed for students reading below grade level, providing them with the essential skills to succeed. Each lesson is rooted in the latest methods to improve reading through engaging direct instruction and practice . The course includes frequent assessments to monitor progress and tailors "
6th Grade Language Arts,https://learningstore.k12.com/products/language-arts-6,K12 (Stride),6Th Grade,$100.00-$600.00,6th Grade Language Arts equips students with the essential language arts skills needed for academic success. Students read and analyze a variety of informational and fictional texts. Reading strategies and guided instruction help students engage with the material and improve comprehension . Students practice expressing
6th Grade Math,https://learningstore.k12.com/products/math-6,K12 (Stride),6Th Grade; 7Th Grade,$100.00-$610.00,"6th Grade Math helps students deepen their understanding of multiplication and division of fractions, including dividing fractions by fractions, with an emphasis on building efficiency and fluency. Students explore the concepts of ratio and rate as an extension of whole number multiplication and division, preparing the"
6th Grade Math - Skills Recovery,https://learningstore.k12.com/products/math-6-skills-recovery,K12 (Stride),6Th Grade; 7Th Grade,$100.00-$600.00,"6th Grade Math - Skills Recovery helps students review and strengthen their understanding of multiplication and division of fractions, including dividing fractions by fractions, with a focus on improving efficiency and fluency. This course is designed to support learners who would benefit from remediation of general sk"
6th Grade Physical Fitness,https://learningstore.k12.com/products/physical-fitness-6,K12 (Stride),6Th Grade,$100.00-$350.00,"6th Grade Physical Fitness helps students develop the knowledge and skills needed to make positive fitness decisions and stay active, safe, and informed as teenagers and adults. Lessons and activities cover important aspects of physical health and fitness, focusing on learning new skills and maintaining an active lifes"
7th Grade Health,https://learningstore.k12.com/products/health-7,K12 (Stride),7Th Grade,$100.00-$350.00,"7th Grade Health helps students develop the knowledge and skills they need to make healthy decisions to stay active, safe, and informed as teenagers and adults. The course covers key areas of health, including physical, social, emotional, and mental well-being. Students explore topics such as the circulatory system, be"
7th Grade Intensive Reading,https://learningstore.k12.com/products/intensive-reading-7,K12 (Stride),7Th Grade,$100.00-$600.00,"7th Grade Intensive Reading is designed for students reading below grade level, providing them with the essential skills to succeed. Each lesson is rooted in the latest methods to improve reading through engaging direct instruction and practice. The course includes frequent assessments to monitor progress and tailors i"
7th Grade Language Arts,https://learningstore.k12.com/products/language-arts-7,K12 (Stride),7Th Grade,$100.00-$600.00,"7th Grade Language Arts builds on reading comprehension and analysis skills for both informational and fictional texts, with continued emphasis on effective reading strategies. Students practice expressing themselves using standard (formal) English in written and oral presentations. Studying and analyzing different gen"
7th Grade Life Science,https://learningstore.k12.com/products/life-science,K12 (Stride),7Th Grade,$100.00-$600.00,"7th Grade Life Science invites students to explore the living world, from the tiniest cells to entire ecosystems, through reading, observation, and hands-on experiments. Students learn about a wide variety of organisms, the structure and function of cells, relationships between living things and their environments, and"
7th Grade Life Science - Skills Recovery,https://learningstore.k12.com/products/life-science-skills-recovery,K12 (Stride),7Th Grade,$100.00-$600.00,"7th Grade Life Science - Skills Recovery helps students review and strengthen their understanding of the living world, from tiny cells to entire ecosystems, through reading, observation, and hands-on experiments. Students revisit a wide variety of organisms, the structure and function of cells, relationships between li"
7th Grade Math,https://learningstore.k12.com/products/math-7,K12 (Stride),7Th Grade; 8Th Grade,$100.00-$610.00,"7th Grade Math focuses on real-world problems involving algebraic expressions, linear equations, and increasingly complex applications of rational numbers. The course lays the groundwork for concepts of angles, similarity, and congruence, which are explored more fully in 8th grade. Students work with scale drawings and"
7th Grade Math - Skills Recovery,https://learningstore.k12.com/products/math-7-skills-recovery,K12 (Stride),7Th Grade; 8Th Grade,$100.00-$600.00,"7th Grade Math - Skills Recovery helps students review and strengthen their understanding of real-world problems involving algebraic expressions, linear equations, and increasingly complex applications of rational numbers. The course reinforces foundational concepts of angles, similarity, and congruence, preparing stud"
7th Grade Physical Fitness,https://learningstore.k12.com/products/physical-fitness-7,K12 (Stride),7Th Grade,$100.00-$350.00,"7th Grade Physical Fitness helps students develop the knowledge and skills needed to make positive fitness decisions and stay active, safe, and informed as teenagers and adults. Lessons and activities cover key aspects of physical health and fitness , focusing on learning new skills and maintaining an active lifestyle."
7th Grade World History I,https://learningstore.k12.com/products/world-history-1,K12 (Stride),7Th Grade,$100.00-$600.00,"7th Grade World History I surveys the story of human history from prehistory (before written records) through the fourteenth century. The course is organized chronologically and, within broad eras, regionally. Students examine how societies change over time , including developments in religion, philosophy, the arts, an"
8th Grade Health,https://learningstore.k12.com/products/health-8,K12 (Stride),8Th Grade,$100.00-$350.00,"8th Grade Health helps students develop the knowledge and skills they need to make healthy decisions to stay active, safe, and informed as teenagers and adults. The course covers key areas of health, including physical, social, emotional, and mental well-being. Students explore topics such as the nervous system, commun"
8th Grade Intensive Reading,https://learningstore.k12.com/products/intensive-reading-8,K12 (Stride),8Th Grade,$100.00-$600.00,"8th Grade Intensive Reading is designed for students reading below grade level, providing them with the essential skills to succeed. Each lesson is rooted in the latest methods to improve reading through engaging direct instruction and practice. The course includes frequent assessments to monitor progress and tailors i"
8th Grade Language Arts,https://learningstore.k12.com/products/language-arts-8,K12 (Stride),8Th Grade,$100.00-$600.00,"8th Grade Language Arts engages students in literary analysis and close reading of short stories, poetry, drama, novels, and informational texts. The course emphasizes interpreting literature, analyzing informational texts, and developing oral and written communication skills using standard (formal) English. Students l"
8th Grade Math,https://learningstore.k12.com/products/math-8,K12 (Stride),8Th Grade,$100.00-$610.00,"8th Grade Math prepares students for advanced algebra by solving linear equations and systems of equations, working with radical and integer exponents, understanding functions, and using functions to model quantitative relationships. The course also prepares students for higher-level geometry by emphasizing the Pythago"
8th Grade Math - Skills Recovery,https://learningstore.k12.com/products/math-8-skills-recovery,K12 (Stride),8Th Grade,$100.00-$600.00,8th Grade Math - Skills Recovery provides targeted remediation to help students master prerequisite skills before engaging with regular lesson content. Short diagnostic assessments at the start of each unit determine the level of support needed . Each lesson offers two levels of remediation: the prerequisite skills for
8th Grade Physical Fitness,https://learningstore.k12.com/products/physical-fitness-8,K12 (Stride),8Th Grade,$100.00-$350.00,"8th Grade Physical Fitness helps students develop the knowledge and skills needed to make positive fitness decisions and stay active, safe, and informed as teenagers and adults. Lessons and activities cover key aspects of physical health and fitness , focusing on learning new skills and maintaining an active lifestyle."
8th Grade Physical Science,https://learningstore.k12.com/products/physical-science,K12 (Stride),8Th Grade,$100.00-$600.00,"8th Grade Physical Science introduces students to key concepts in chemistry and physics, helping them understand the physical world. The course covers matter, atoms, molecules, chemical reactions, motion, force, momentum, work and simple machines, energy, waves, electricity, light, and other fundamental principles of c"
8th Grade U.S. History Before 1900,https://learningstore.k12.com/products/us-history-before-1900,K12 (Stride),8Th Grade,$100.00-$600.00,"8th Grade U.S. History Before 1900 focuses on major historical events and figures from colonization through the Reconstruction period. Students study key topics such as Colonial America, the Revolutionary War, the drafting of the Constitution, westward growth of the United States, the Civil War, and Reconstruction. Thr"
8th Grade World History II,https://learningstore.k12.com/products/world-history-2,K12 (Stride),8Th Grade; Grades K-12,$100.00-$600.00,"8th Grade World History II continues a survey of world history from prehistoric times to the modern era. Online lessons and assessments complement the second volume of The Human Odyssey , a textbook series developed and published by K12. This course focuses on the period from the fourteenth century through 1917, leadin"
9th Grade English,https://learningstore.k12.com/products/english-9,K12 (Stride),9Th Grade,$100.00-$600.00,"9th Grade English includes engaging and interactive instruction about reading, writing, speaking and listening, and language, with a focus on exploring a wide variety of genres and their elements. Students learn how to carefully read, interpret, and analyze literature and nonfiction works of cultural or historical sign"
9th Grade English - Credit Recovery,https://learningstore.k12.com/products/english-9-cr,K12 (Stride),9Th Grade,$100.00-$600.00,"9th Grade English - Credit Recovery is a flexible online course designed for students who need to retake the course, catch up to classmates, or earn the credits necessary to graduate on time. The course includes engaging and interactive instruction about reading, writing, speaking and listening, and language, with a fo"
9th Grade English - Honors,https://learningstore.k12.com/products/english-9-honors,K12 (Stride),9Th Grade,$100.00-$600.00,"9th Grade English - Honors is a challenging course that includes engaging and interactive instruction about reading, writing, speaking, and listening, and language, with a focus on exploring a wide variety of genres and their elements. Students learn how to carefully read, interpret, and analyze literature and nonficti"
9th Grade Intensive Reading,https://learningstore.k12.com/products/intensive-reading-9,K12 (Stride),9Th Grade,$100.00-$600.00,"9th Grade Intensive Reading is designed for students reading below grade level, providing them with the essential skills to succeed. Each lesson is rooted in the latest methods to improve reading through engaging direct instruction and practice. The course includes frequent assessments to monitor progress and tailors i"
Accounting I,https://learningstore.k12.com/products/accounting-1,K12 (Stride),,$100.00-$350.00,"Accounting I is the first semester of a two-part course designed to help students build strong, practical accounting skills. The course focuses on developing a clear understanding of core accounting concepts while also introducing students to financial statement analysis. Throughout the lessons, students are encouraged"
Accounting II,https://learningstore.k12.com/products/accounting-2,K12 (Stride),,$100.00-$350.00,"Accounting II is the second semester of a two-part course that continues building students’ essential accounting skills. This course reinforces key concepts and deepens understanding of financial statement analysis , helping students develop the confidence to apply accounting knowledge in real-world situations and make"
Algebra 1,https://learningstore.k12.com/products/algebra-1,K12 (Stride),Grades 6-8,$100.00-$600.00,"Algebra 1 builds on the math skills students developed in middle school and helps them take the next step toward more advanced high-school math. Because it follows updated middle school math standards, this course may look slightly different from older versions of Algebra, offering a clearer, more connected approach to"
Algebra 1 - Credit Recovery,https://learningstore.k12.com/products/algebra-1-cr,K12 (Stride),,$100.00-$600.00,Algebra 1 – Credit Recovery helps students strengthen their foundational math skills and confidently move into algebraic thinking. The course focuses on rebuilding understanding in key areas so students can successfully meet Algebra 1 learning goals. Students review and deepen their knowledge of linear expressions and 
Algebra 1 - Honors,https://learningstore.k12.com/products/algebra-1-honors,K12 (Stride),Grades 6-8,$100.00-$600.00,"Algebra 1 – Honors builds on the math skills students learned in middle school and helps them progress into more advanced algebraic thinking. Because it follows updated middle school math standards, the course may cover concepts in a slightly different way than older versions of Algebra, offering a clearer and more con"
Algebra 2,https://learningstore.k12.com/products/algebra-2,K12 (Stride),,$100.00-$600.00,"Algebra 2 helps students build on the skills they gained in Algebra 1 and introduces a wider range of mathematical concepts. Along with continued work in linear, quadratic, and exponential functions, students explore new function types, including polynomial, rational, radical, and trigonometric functions. Throughout th"
Algebra 2 - Credit Recovery,https://learningstore.k12.com/products/algebra-2-cr,K12 (Stride),Grades 9-12,$100.00-$600.00,Algebra 2 – Credit Recovery helps students strengthen and rebuild the skills they learned in Algebra 1 and Geometry while preparing them for more advanced algebraic concepts. The course focuses on core ideas students need to confidently move forward in high school math. The course focuses on rebuilding understanding in
Algebra 2 - Honors,https://learningstore.k12.com/products/algebra-2-honors,K12 (Stride),,$100.00-$600.00,"Algebra 2 – Honors builds on the skills students developed in Algebra 1 and introduces a broader and more challenging set of mathematical concepts. Along with continued work in linear, quadratic, and exponential functions, students expand their understanding to include polynomial, rational, radical, and trigonometric f"
American History Since 1865,https://learningstore.k12.com/products/american-history-since-1865,K12 (Stride),6Th Grade,$100.00-$640.00,"6th Grade American History Since 1865 takes students on a journey through American history from the westward expansion of the late 1800s to the present day. The course integrates topics in geography, civics, and economics to give students a well-rounded understanding of the nation’s development. Students explore key mo"
American Literature,https://learningstore.k12.com/products/american-literature,K12 (Stride),,$100.00-$600.00,"American Literature introduces students to reading and analyzing works from colonial- to contemporary-era American authors, including poetry, short stories, novels, drama, and nonfiction. Students explore text analysis, critical writing, creative projects, and online discussions. They develop vocabulary skills and stre"
American Literature - Credit Recovery,https://learningstore.k12.com/products/american-literature-cr,K12 (Stride),,$100.00-$600.00,"American Literature – Credit Recovery engages students in reading and analyzing literature from colonial- to contemporary-era American authors, including poetry, short stories, novels, drama, and nonfiction. The course provides opportunities for critical writing . Students develop vocabulary skills and strengthen their"
American Literature - Honors,https://learningstore.k12.com/products/american-literature-honors,K12 (Stride),,$100.00-$600.00,"American Literature - Honors is a challenging course where students read and analyze works of literature from colonial- to contemporary-era American authors, including poetry, short stories, novels, drama, and nonfiction. The literary works provide opportunities for text analysis, critical writing, creative projects, a"
Animal Discovery Quest - Printable Activity Worksheet,https://learningstore.k12.com/products/animal-discovery-quest-printable-activity-worksheet,K12 (Stride),K; Grades K-5,Free,"Spark Curiosity and Early Writing Through Animal Exploration Encourage curiosity and early writing skills with a playful, animal-themed activity. Kids can explore their favorite animals while building observation, drawing, and early research skills. This engaging printable invites young learners to look closely, think "
