title,website_url,source,grades_or_ages,prices_mentioned,description
(damaged) 180 Days of Social Studies for Sixth Grade,https://timberdoodle.com/products/damaged-180-days-of-social-studies-for-sixth-grade,Timberdoodle,,$8.00,"180 Days of Social Studies for Sixth Grade A balanced approach to social studies includes World history and geography, economics, and civics. 180 Days o..."
(damaged) 6-Trait Writing Grade 3,https://timberdoodle.com/products/damaged-6-trait-writing-grade-3,Timberdoodle,Grade 3,$10.00,Daily 6-Trait Writing Help your child develop writing skills using daily lessons that fit into every language arts program. Are you familiar with trait ...
(damaged) A History of US - Book Eight: An Age of Extremes,https://timberdoodle.com/products/damaged-a-history-of-us-book-eight-an-age-of-extremes,Timberdoodle,,$4.00,"Books 6-10 of the A History of US series which tells a clear story of United States history with scores of illustrations, photographs, and fascinating s..."
(damaged) A History of US - Book One: The First Americans,https://timberdoodle.com/products/damaged-a-history-of-us-book-one-the-first-americans,Timberdoodle,,$4.00,"Books 1-5 of the A History of US series which tells a clear story of United States history with scores of illustrations, photographs, and fascinating si..."
"(damaged) A History of US - Book Six: War, Terrible War",https://timberdoodle.com/products/copy-of-damaged-a-history-of-us-book-eight-an-age-of-extremes,Timberdoodle,,$4.00,"Books 6-10 of the A History of US series which tells a clear story of United States history with scores of illustrations, photographs, and fascinating s..."
(damaged) A History of US - Book Three: From Colonies to Country,https://timberdoodle.com/products/damaged-a-history-of-us-book-three-from-colonies-to-country,Timberdoodle,,$4.00,"Books 1-5 of the A History of US series which tells a clear story of United States history with scores of illustrations, photographs, and fascinating si..."
(damaged) A History of US - Complete Set (Books 1-10),https://timberdoodle.com/products/damaged-a-history-of-us-complete-set-books-1-10,Timberdoodle,,$75.00,"A History of US tells a clear story of United States history with scores of illustrations, photographs, and fascinating sidebars. This award-winning ser..."
(damaged) A History of US Book Four: The New Nation,https://timberdoodle.com/products/damaged-closeout-a-history-of-us-book-three-from-colonies-to-country-copy,Timberdoodle,,$4.00,A History of US Book Four: The New Nation 1789-1850 Embarking from George Washington's historic inauguration and stretching into the vibrant nineteenth ...
(damaged) A Reason for Handwriting F - Grade 6,https://timberdoodle.com/products/damaged-a-reason-for-handwriting-f-grade-6,Timberdoodle,Grade 6; 6Th Grade,$8.00,"A Reason For Handwriting F/6th Grade provides a fun, meaningful approach to developing effective handwriting skills."
(damaged) ABC Baby Signs,https://timberdoodle.com/products/damaged-abc-baby-signs,Timberdoodle,,$4.00,Give your little ones a pedagogical advantage by teaching them how to communicate with their hands. ABC Baby Signs uses the alphabet as a springboard to...
(damaged) Across the USA Activity Book,https://timberdoodle.com/products/damage-across-the-usa-activity-book,Timberdoodle,,$6.00,Usborne Across the USA Activity Book
(damaged) Acrylic Paints Set,https://timberdoodle.com/products/damaged-acrylic-paints-set,Timberdoodle,,$8.00,Damaged and closeout items are sold as-is and are not returnable. See more details.Indulge in a treasure trove of artistic delight with STAEDTLER® 8500....
(damaged) Adventure Kit – 30 Days Lost in Space,https://timberdoodle.com/products/damaged-adventure-kit-30-days-lost-in-space,Timberdoodle,,$48.00,Reusable parts make this electronics \u0026 circuit board kit an exceptionally welcome choice for families. Manufacturer's Information Manufacturer: InventrK...
(damaged) All About Reading Level 4 - Teacher,https://timberdoodle.com/products/damaged-all-about-reading-level-4-teacher,Timberdoodle,,$25.00,Just a quick heads-up—this item includes only the Teacher's Manual for the All About Reading Level 4 set. Learn more about All About Reading Level 4 here!
(damaged) All About Reading Pre-reading - Lizard Lou Reader,https://timberdoodle.com/products/damaged-all-about-reading-pre-reading-lizard-lou-reader,Timberdoodle,,$10.00,Just a quick heads-up—this item includes only the Lizard Lou Reader for the All About Reading Pre-reading set. Learn more about All About Reading Pre-re...
(damaged) All About Reading Pre-reading - Student Pack,https://timberdoodle.com/products/damaged-all-about-reading-pre-reading-student-pack,Timberdoodle,,$20.00,Just a quick heads-up—this item includes only the Student Pack for the All About Reading Pre-reading set. Learn more about All About Reading Pre-reading...
(damaged) All About Reading Pre-reading - Teacher,https://timberdoodle.com/products/damaged-all-about-reading-pre-reading-teacher,Timberdoodle,,$8.00,All About Reading Pre-Reading Teacher's Manual Only The All About Reading Pre-Reading Teacher's Manual contains 78 step-by-step lessons that are easy to...
(damaged) All About Reading Pre-reading - The Zigzag Zebra Reader,https://timberdoodle.com/products/damaged-all-about-reading-pre-reading-the-zigzag-zebra-reader,Timberdoodle,,$10.00,Just a quick heads-up—this item includes only the Zigzag Zebra Reader for the All About Reading Pre-reading set. Learn more about All About Reading Pre-...
(damaged) All About Reading Pre-reading Activity Book ONLY,https://timberdoodle.com/products/damaged-all-about-reading-pre-reading-activity-book-only,Timberdoodle,,$8.00,Please note: This is the Activity Book ONLY. It must be used with the rest of the All About Reading Pre-Reading Kit. It is not a stand-alone product. Ab...
(damaged) All About Reading Review Box (with divider cards),https://timberdoodle.com/products/damaged-all-about-reading-review-box-with-divider-cards,Timberdoodle,,$10.00,All About Reading Review Box \u0026 Divider Cards All About Reading Review Box \u0026 Divider Cards includes one cardboard box and six tabbed and laminated divide...
(damaged) All About Spelling - Level 2 Teacher Manual,https://timberdoodle.com/products/damaged-all-about-spelling-level-2-teacher-manual-1,Timberdoodle,,$8.00,"You know that kids learn in a variety of ways. That is why a multisensory approach, like All About Spelling (AAS), is so successful. The award-winning A..."
(damaged) All About Spelling - Level 7 Teacher,https://timberdoodle.com/products/damaged-all-about-spelling-level-7-teacher,Timberdoodle,,$8.00,Just a quick heads-up—this item includes only the Teacher's Guide for the All About Spelling Level 7 set. Learn more about All About Spelling Level 7 here!
(damaged) All About Spelling Review Box (with divider cards),https://timberdoodle.com/products/damaged-all-about-spelling-review-box-with-divider-cards,Timberdoodle,,$10.00,All About Spelling Review Box \u0026 Divider Cards All About Spelling Review Box \u0026 Divider Cards includes one cardboard box and 6 tabbed and laminated divide...
(damaged) America the Beautiful Lesson Review,https://timberdoodle.com/products/damaged-america-the-beautiful-lesson-review-1,Timberdoodle,,$4.00,
(damaged) Animal Playground,https://timberdoodle.com/products/damaged-animal-playground,Timberdoodle,,$20.00,"Designed in France, Animal Playground is a charming and versatile 3-in-1 game for preschoolers. Animal Playground uses oversized squishy dice, brightly ..."
(damaged) Architecto Book Only,https://timberdoodle.com/products/copy-of-architecto-book-only,Timberdoodle,,$3.00,Supplement your Equilibrio set by adding Architecto. Your homeschooled student will learn to create complex 3d structures while building his logical ana...
(damaged) Around the World Mazes,https://timberdoodle.com/products/damaged-around-the-world-mazes,Timberdoodle,,$3.00,"With Around the World Mazes, your child will journey across the world with increasingly difficult mazes. These colorful mazes allow him the opportunity ..."
(damaged) Astronomy Notebooking Journal - First Edition,https://timberdoodle.com/products/astronomy-notebooking-journal-1,Timberdoodle,,$10.00,"Astronomy Notebooking Journal is the perfect companion to Exploring Creation with Astronomy, One-year science curriculum for elementary students, an ide..."
(damaged) Baby Gym Book - Touch \u0026 Tickle,https://timberdoodle.com/products/damaged-baby-gym-book-touch-tickle,Timberdoodle,,$3.00,"Touch \u0026 Tickle: Nurture, Bond, and Grow Together Strengthen your bond and support your baby's development with ""Touch \u0026 Tickle."" This interactive book, ..."
(damaged) Baby Popi,https://timberdoodle.com/products/damaged-baby-popi,Timberdoodle,,$9.00,"With Baby Popi, tap the two elegant little birds and perky cat to see them bob, or push a bit harder and watch them leap out away. Returning the wooden ..."
(damaged) Battle Sheep,https://timberdoodle.com/products/damaged-battle-sheep,Timberdoodle,,$15.00,"Battle Sheep's tactical gameplay requires a player to think through his moves, at least two steps ahead, or the open pasture will quickly become filled ..."
(damaged) Beyond Personal Finance,https://timberdoodle.com/products/damaged-beyond-personal-finance,Timberdoodle,,$50.00,"Beyond Personal Finance offers a hands-on approach to financial education, allowing teens to simulate real-life scenarios and make informed decisions ab..."
(damaged) Big Book of Things to Spot,https://timberdoodle.com/products/damaged-big-book-of-things-to-spot,Timberdoodle,,$6.00,"While searching the colorful, beautifully illustrated pages, your toddler will learn the names of both animals and objects."
(damaged) Building Thinking Skills 3 Figural Combo,https://timberdoodle.com/products/damaged-building-thinking-skills-3-figural-combo,Timberdoodle,,$12.00,Download sample pages from Building Thinking Skills Book 3 Figural (PDF) Building Thinking Skills Figural These thinking skills books are among our favo...
(damaged) Building Thinking Skills Beginning 2,https://timberdoodle.com/products/damaged-building-thinking-skills-beginning-2,Timberdoodle,,$12.00,"Building Thinking Skills Beginning 2 The sooner your child is introduced to organized analysis, the more comfortable he can later be with other subjects..."
(damaged) Building Thinking Skills Book 1  - Previous Version,https://timberdoodle.com/products/damaged-building-thinking-skills-book-1,Timberdoodle,,$12.00,Building Thinking Skills Book 1 - These thinking skills books are among our favorites because of their tremendous scope. They develop four basic analyti...
(damaged) Buildings of the World Puzzle,https://timberdoodle.com/products/damaged-buildings-of-the-world-puzzle,Timberdoodle,,$7.00,"Buildings of the World Puzzle Explore and learn about famous buildings worldwide, both past and present. The Space Needle. The Pyramids of Egypt. The Pa..."
(damaged) Can You Find Me Preschool,https://timberdoodle.com/products/damaged-can-you-find-me-preschool,Timberdoodle,Preschool,$5.00,Can You Find Me Preschool
(damaged) Caterpillar Stacking,https://timberdoodle.com/products/damaged-caterpillar-stacking,Timberdoodle,,$15.00,"Caterpillar Stacking, with its chubby, smoothly rounded, richly-tactile shapes, encourages fine motor skills and problem solving."
(damaged) Chroma Cube,https://timberdoodle.com/products/damaged-chroma-cube,Timberdoodle,,$9.00,Sudoku-like Chroma Cube is a logic puzzle game that employs attractive wooden cubes and a variety of deductive skills to solve. Just select a Chroma Cub...
(damaged) Cliko Book Only,https://timberdoodle.com/products/damaged-cliko-or-perspecto-book-only,Timberdoodle,,$3.00,Supplement your Equilibrio set by adding Clicko. Your homeschooled student will learn to create complex 3d structures while building his logical analysi...
(damaged) Complete-A-Sketch 123-CD,https://timberdoodle.com/products/damaged-complete-a-sketch-123-cd,Timberdoodle,,$5.00,"Complete-A-Sketch 123-CD, print off as many copies of each drafting worksheet as you need. Covers orthographic, isometric, and perspective drawings. For..."
(damaged) Complete-A-Sketch Advanced CD,https://timberdoodle.com/products/damaged-complete-a-sketch-advanced-cd,Timberdoodle,,$5.00,"Complete-A-Sketch Advanced CD, A launch pad to learning more than sketching. This is one of our favorite product lines; it does such an excellent job of..."
(damaged) CP Planet Earth: Land - Water - Sky,https://timberdoodle.com/products/damaged-cp-planet-earth-land-water-sky,Timberdoodle,,$30.00,"CP Planet Earth: Land - Water - Sky - Textbook OnlyWhy is it essential to include a study of Earth science? Earth scientists–for example, meteorologists..."
(damaged) Create Your Own Planet!,https://timberdoodle.com/products/damaged-create-your-own-planet,Timberdoodle,,$5.00,"Now your child can create his own world precisely the way he wants it, in the one-of-a-kind doodle book, Create Your Own Planet! Brilliant, hilarious, t..."
(damaged) Daily 6-Trait Writing Grade 4,https://timberdoodle.com/products/damaged-daily-6-trait-writing-grade-4,Timberdoodle,Grade 4,$10.00,"Develop students' writing skills in each of the six traits with 125 engaging, 10- to 15-minute lessons."
(damaged) Djeco So Pop,https://timberdoodle.com/products/damaged-djeco-so-pop,Timberdoodle,,$8.00,"Djeco So Pop is more than just an extraordinary craft kit for little ones, though it is certainly that. To us, the huge appeal of the Djeco So Pop kit i..."
(damaged) Dr. Bonyfide Presents Bones - Book 1,https://timberdoodle.com/products/damaged-dr-bonyfide-presents-bones-book-1,Timberdoodle,,$8.00,Dr. Bonyfide Presents Bones - Book 1 Dr. Bonyfide Presents Bones - Book 1 is a young person’s highly entertaining guide to their own body. You know that...
(damaged) Dr. Bonyfide Presents Bones - Book 3,https://timberdoodle.com/products/damaged-dr-bonyfide-presents-bones-book-3,Timberdoodle,,$8.00,Dr. Bonyfide is a young person?s highly entertaining guide to their own body. You know that your if child has basic information about his body he is mor...
(damaged) Dr. Livingston Anatomy Jigsaw Puzzle: The Human Head,https://timberdoodle.com/products/damaged-dr-livingston-anatomy-jigsaw-puzzle-the-human-head,Timberdoodle,,$10.00,Dr. Livingston's Anatomy Jigsaw Puzzle: The Human Head Volume 1 of Dr. Livingston's Anatomy Jigsaw Puzzle: The Human Head is a 441-piece puzzle measurin...
(damaged) Drawing Realistic Portraits from Photographs DVD,https://timberdoodle.com/products/damaged-drawing-realistic-portraits-from-photographs-dvd,Timberdoodle,,$10.00,Drawing Realistic Portraits From Photographs DVD by ethrian will show you how to draw expressively detailed portraits from your favorite photographs in ...
(damaged) Easy Grammar Grade 3 Teacher's Guide,https://timberdoodle.com/products/damaged-easy-grammar-grade-3-teachers-guide,Timberdoodle,Grade 3,$10.00,Easy Grammar Grade 3 Teachers Guide contains all the grammar you need to homeschool your 3rd grader. Easy to teach grammar program.
(damaged) Easy Grammar Grade 4 Test,https://timberdoodle.com/products/damaged-easy-grammar-grade-4-test,Timberdoodle,Grade 4,$2.00,"Easy Grammar Grade 4 Test contains 15 non-reproducible tests. Conveniently, the pages are already perforated, which will make them easier to bend or rem..."
(damaged) Easy Grammar Grade 5 Teacher's Guide,https://timberdoodle.com/products/damaged-easy-grammar-grade-5-teachers-guide,Timberdoodle,Grade 5,$10.00,Easy Grammar Grade 5 Teacher's Guide
(damaged) Easy Grammar Grade 6 Teacher's Guide,https://timberdoodle.com/products/damaged-easy-grammar-grade-6-teachers-guide,Timberdoodle,Grade 6,$10.00,Easy Grammar Grade 6 Teacher's Guide
(damaged) Easy Grammar Grade 6 Workbook,https://timberdoodle.com/products/damaged-easy-grammar-grade-6-workbook,Timberdoodle,Grade 6,$4.00,Easy Grammar Grade 6 Workbook Easy Grammar texts use the prepositional approach combined with effective strategies. This helps students understand gramm...
(damaged) Easy Grammar Plus Teacher's Guide,https://timberdoodle.com/products/damaged-easy-grammar-plus-teachers-guide,Timberdoodle,,$10.00,Easy Grammar Plus Teacher's Guide
(damaged) Easy Grammar Plus Workbook,https://timberdoodle.com/products/damaged-easy-grammar-plus-workbook,Timberdoodle,,$4.00,Easy Grammar Plus Workbook
(damaged) Easy Grammar Ultimate Grade 12 Student Workbook,https://timberdoodle.com/products/damaged-easy-grammar-ultimate-grade-12-student,Timberdoodle,Grade 12,$4.00,Easy Grammar Ultimate Grade 12 Student Workbook
(damaged) Easy Grammar Ultimate Grade 9 Student Workbook,https://timberdoodle.com/products/damaged-easy-grammar-ultimate-grade-9-student,Timberdoodle,Grade 9,$4.00,Easy Grammar Ultimate Grade 9 Student Workbook
(damaged) Editor -In-Chief Level 2,https://timberdoodle.com/products/damaged-editor-in-chief-level-2,Timberdoodle,,$8.00,Editor-In-Chief Level 2 Editor-In-Chief is a favorite program to bridge the gap between grammar head knowledge and practical application. Your children ...
(damaged) Editor In Chief Level 3,https://timberdoodle.com/products/damaged-editor-in-chief-level-3,Timberdoodle,,$8.00,Editor-In-Chief is our favorite program to bridge the gap between grammar head knowledge and practical application. your children will delight in findin...
(damaged) English I: Language Skills,https://timberdoodle.com/products/damaged-english-i-language-skills,Timberdoodle,,$10.00,These English courses are designed to prepare teens for post-high school studies and jobs which require professional communication skills.
(damaged) Exploring Creation with Biology Student Notebook,https://timberdoodle.com/products/damaged-exploring-creation-with-biology-student-notebook,Timberdoodle,,$12.00,"Exploring Creation with Biology Student Notebook is the perfect companion to Exploring Creation with Biology, One-year science curriculum for high schoo..."
(damaged) Exploring Creation with Botany,https://timberdoodle.com/products/damaged-exploring-creation-with-botany,Timberdoodle,,$15.00,Exploring Creation with Botany Exploring Creation with Botany begins with a lesson on the nature of botany and the process of classifying plants. Then i...
(damaged) Exploring Creation with Chemistry Textbook,https://timberdoodle.com/products/exploring-creation-with-chemistry-textbook,Timberdoodle,,$20.00,"Exploring Creation with Chemistry Textbook is a first-year high school chemistry course and gives the student a rigorous foundation in chemistry, in ord..."
"(damaged) Exploring Creation with General Science Text Only, 2nd Edition",https://timberdoodle.com/products/damaged-exploring-creation-with-general-science-text-only-2nd-edition,Timberdoodle,,$20.00,Exploring Creation with General Science is designed to be a student’s first systematic introduction to the sciences. The course covers such topics as th...
(damaged) Exploring Creation with Human Anatomy Notebooking Journal,https://timberdoodle.com/products/damaged-anatomy-notebooking-journal,Timberdoodle,,$10.00,"Anatomy Notebooking Journal is the perfect companion to Exploring Creation with Human Anatomy and Physiology, One-year science curriculum for elementary..."
(damaged) Exploring Government Student Review Pack,https://timberdoodle.com/products/damaged-exploring-government-student-review-pack-1,Timberdoodle,,$5.00,
(damaged) Exploring the Bible,https://timberdoodle.com/products/damaged-exploring-the-bible,Timberdoodle,,$5.00,Exploring the Bible: A Bible Reading Plan for Kids is an unmatched tool for leading your children into that holy habit of being in God's Word each day.
(damaged) Extreme Dot to Dots - Farm Life,https://timberdoodle.com/products/damaged-extreme-dot-to-dots-farm-life,Timberdoodle,,$5.00,Download Sample PDF Extreme Dot to Dot: Farm Life Experience the diverse environments of the farm with Extreme Dot to Dot: Farm Life. Not limited to liv...
(damaged) First Language Lessons 3 Instructor,https://timberdoodle.com/products/damaged-first-language-lessons-3-instructor,Timberdoodle,,$5.00,"With two to three short lessons a week, First Language Lessons Level 3 covers a full range of grammar topics, including parts of speech, punctuation, se..."
(damaged) First Language Lessons 4 Instructor,https://timberdoodle.com/products/damaged-first-language-lessons-4-instructor,Timberdoodle,,$5.00,"First Language Lessons Level 4 Instructor If your approach to language arts is a blend of classical education with a pinch of Charlotte Mason’s ideas, y..."
(damaged) First Language Lessons Level 1,https://timberdoodle.com/products/damaged-first-language-lessons-1,Timberdoodle,,$5.00,"With two to three short lessons a week, First Language Lessons Level 1 covers a full range of grammar topics, including parts of speech, punctuation, se..."
(damaged) Fischertechnik Hydraulic Component,https://timberdoodle.com/products/damaged-fischertechnik-profi-hydraulic-with-engineer,Timberdoodle,,$90.00,"Fischertechnik Hydraulic provides as realistic a construction kit as you can imagine, and offers hands-on learning about the transfer of force using liq..."
(damaged) Five Little Birds,https://timberdoodle.com/products/damaged-five-little-birds,Timberdoodle,,$6.00,
(damaged) Forces and Motion: Investigating a Car Crash,https://timberdoodle.com/products/damaged-forces-and-motion-investigating-a-car-crash,Timberdoodle,,$3.00,"Investigating a Car Crash looks at the science of forces and motion to explain speed, acceleration, friction, and momentum."
(damaged) Fraction Circles,https://timberdoodle.com/products/damaged-fraction-circles,Timberdoodle,,$5.00,"This set of Fraction Circles includes nine color-coded, plastic circles: 1/2, 1/3, 1/4, 1/5, 1/6, 1/8, 1/10, 1/12 and a whole circle.A very popular math..."
(damaged) Friendly Biology - Student Workbook,https://timberdoodle.com/products/damaged-friendly-biology-student-workbook,Timberdoodle,,$5.00,"Written by a homeschooling husband and wife team, Friendly Biology covers topics such as mitosis and meiosis, genetics, taxonomy, ecology, an overview o..."
(damaged) Friendly Chemistry,https://timberdoodle.com/products/damaged-friendly-chemistry,Timberdoodle,,$67.95,"Turn chemistry into a manageable, even enjoyable, subject with Friendly Chemistry! This independent learning course covers everything from atomic theory..."
(damaged) Friendly Chemistry Student Edition,https://timberdoodle.com/products/damaged-friendly-chemistry-student-edition,Timberdoodle,,$15.00,Friendly Chemistry covers all of the topics typically taught in a traditional high school chemistry course.
(damaged) Friendly Chemistry Student Workbook,https://timberdoodle.com/products/damaged-friendly-chemistry-student-workbook,Timberdoodle,,$10.00,Please note: This is the Student Workbook Only. Typically counted as 1 credit for high school students. Friendly Chemistry By the time your teen nears g...
(damaged) Friendly Driver's Education,https://timberdoodle.com/products/damaged-friendly-drivers-education,Timberdoodle,,$30.00,"Friendly Driver's Education discusses traffic signals, the science of how a car works, maintenance, insurance, and much more. "
(damaged) From Adam to Us Student Workbook,https://timberdoodle.com/products/damaged-from-adam-to-us-student-workbook-1,Timberdoodle,,$4.00,
(damaged) Gakken Workbook - 2+ Play Smart Skill Builders,https://timberdoodle.com/products/damaged-gakken-workbook-2-play-smart-skill-builders,Timberdoodle,,$3.00,"Believing that learning begins at home, Gakken Play Smart Workbooks, through a series of developmentally appropriate steps, steadily improve your tiny c..."
(damaged) Gnome Sweet Gnome Smart Game,https://timberdoodle.com/products/damaged-gnome-sweet-gnome-smart-game,Timberdoodle,,$12.00,
(damaged) Gobblet Gobblers,https://timberdoodle.com/products/damaged-gobblet-gobblers,Timberdoodle,,$8.00,"Gobblet Gobblers incorporates the ease of tic-tac-toe with a twist that virtually eliminates stalemates. In it, you can move any of your pieces that are..."
(damaged) Grammar for the Well-Trained Mind - Blue Key,https://timberdoodle.com/products/damaged-grammar-for-the-well-trained-mind-blue-key,Timberdoodle,,$4.00,This innovative grammar program will take your student from the fundamental definition of a noun through a detailed analysis of complex sentence structu...
(damaged) Grammar for the Well-Trained Mind - Yellow Key,https://timberdoodle.com/products/damaged-grammar-for-the-well-trained-mind-yellow-key,Timberdoodle,,$4.00,"The Key to the Yellow Student Workbook provides not just answers, but clear explanations and guidance. Be sure to buy the color Key that matches your St..."
(damaged) GraviTrax the Game: Impact,https://timberdoodle.com/products/damaged-gravitrax-the-game-impact,Timberdoodle,,$12.00,Damaged and closeout items are sold as-is and are not returnable. See more details.Gravitrax The Game: ImpactNow GraviTrax is also a logic puzzle. Gravi...
(damaged) Henry Ford and the Model T,https://timberdoodle.com/products/henry-ford-1,Timberdoodle,,$3.00,"Tells the story of Henry Ford, along with his invention, the popular Model T automobile."
(damaged) History of the Medieval World Study Guide,https://timberdoodle.com/products/damaged-history-of-the-medieval-world-study-guide,Timberdoodle,,$10.00,This study guide for The History of the Medieval World is more than just a dry retelling of facts. Narratives of both the monarchs and the clerics succi...
(damaged) Horizons Math 2,https://timberdoodle.com/products/damaged-horizons-math-2,Timberdoodle,2Nd Grade,$24.00,Make learning a breeze with award-winning Horizons 2nd Grade Math.
(damaged) Horizons Math 3,https://timberdoodle.com/products/damaged-horizons-math-3,Timberdoodle,,$24.00,Filled with various creative activities to make learning math exciting!
(damaged) Horizons Phonics and Reading 1st Grade,https://timberdoodle.com/products/damaged-horizons-phonics-and-reading-1st-grade,Timberdoodle,1St Grade,$36.00,Horizons Phonics and Reading 1st Grade
(damaged) Horizons Phonics and Reading 1st Grade,https://timberdoodle.com/products/damaged-horizons-phonics-and-reading-1st-grade-1,Timberdoodle,1St Grade,$156.00,Horizons Phonics and Reading 1st Grade
